index,protID,geneID,geneName
3331,9606.ENSP00000282633,ENSG00000099290,WASHC2A
3332,9606.ENSP00000282641,ENSG00000148584,A1CF
3333,9606.ENSP00000282728,ENSG00000152804,HHEX
3334,9606.ENSP00000282753,ENSG00000152822,GRM1
3335,9606.ENSP00000282841,ENSG00000152904,GGPS1
3336,9606.ENSP00000282878,ENSG00000152932,RAB3C
3337,9606.ENSP00000282884,ENSG00000123094,RASSF8
3338,9606.ENSP00000282892,ENSG00000152944,MED21
3339,9606.ENSP00000282903,ENSG00000152952,PLOD2
3340,9606.ENSP00000283006,ENSG00000153044,CENPH
3341,9606.ENSP00000283027,ENSG00000103274,NUBP1
3342,9606.ENSP00000283109,ENSG00000058729,RIOK2
3343,9606.ENSP00000283122,ENSG00000153140,CETN3
3344,9606.ENSP00000283131,ENSG00000153147,SMARCA5
3345,9606.ENSP00000283147,ENSG00000153162,BMP6
3346,9606.ENSP00000283179,ENSG00000153187,HNRNPU
3347,9606.ENSP00000283195,ENSG00000153201,RANBP2
3348,9606.ENSP00000283225,ENSG00000153230,OR14K1
3349,9606.ENSP00000283228,ENSG00000153233,PTPRR
3350,9606.ENSP00000283243,ENSG00000153246,PLA2R1
3351,9606.ENSP00000283249,ENSG00000115221,ITGB6
3352,9606.ENSP00000283254,ENSG00000153253,SCN3A
3353,9606.ENSP00000283256,ENSG00000136531,SCN2A
3354,9606.ENSP00000283285,ENSG00000153283,CD96
3355,9606.ENSP00000283290,ENSG00000144848,ATG3
3356,9606.ENSP00000283309,ENSG00000153303,FRMD1
3357,9606.ENSP00000283351,ENSG00000153339,TRAPPC8
3358,9606.ENSP00000283415,ENSG00000153395,LPCAT1
3359,9606.ENSP00000283429,ENSG00000153406,NMRAL1
3360,9606.ENSP00000283558,,
3361,9606.ENSP00000283632,ENSG00000153561,RMND5A
3362,9606.ENSP00000283635,ENSG00000153563,CD8A
3363,9606.ENSP00000283645,,
3364,9606.ENSP00000283646,ENSG00000153574,RPIA
3365,9606.ENSP00000283684,ENSG00000081923,ATP8B1
3366,9606.ENSP00000283752,ENSG00000057149,SERPINB3
3367,9606.ENSP00000283871,ENSG00000113924,HGD
3368,9606.ENSP00000283875,ENSG00000153767,GTF2E1
3369,9606.ENSP00000283882,ENSG00000153774,CFDP1
3370,9606.ENSP00000283921,ENSG00000253293,HOXA10
3371,9606.ENSP00000283928,ENSG00000153814,JAZF1
3372,9606.ENSP00000283936,ENSG00000153822,KCNJ16
3373,9606.ENSP00000283943,ENSG00000153827,TRIP12
3374,9606.ENSP00000284000,ENSG00000153879,CEBPG
3375,9606.ENSP00000284049,ENSG00000153922,CHD1
3376,9606.ENSP00000284061,ENSG00000153933,DGKE
3377,9606.ENSP00000284073,ENSG00000153944,MSI2
3378,9606.ENSP00000284110,ENSG00000153976,HS3ST3A1
3379,9606.ENSP00000284116,ENSG00000153982,GDPD1
3380,9606.ENSP00000284136,ENSG00000153993,SEMA3D
3381,9606.ENSP00000284154,ENSG00000154016,GRAP
3382,9606.ENSP00000284240,ENSG00000154096,THY1
3383,9606.ENSP00000284245,ENSG00000154102,C16orf74
3384,9606.ENSP00000284273,ENSG00000154127,UBASH3B
3385,9606.ENSP00000284274,ENSG00000154124,OTULIN
3386,9606.ENSP00000284287,ENSG00000196119,OR8A1
3387,9606.ENSP00000284320,ENSG00000154174,TOMM70
3388,9606.ENSP00000284322,ENSG00000154175,ABI3BP
3389,9606.ENSP00000284382,ENSG00000154227,CERS3
3390,9606.ENSP00000284440,ENSG00000154277,UCHL1
3391,9606.ENSP00000284476,ENSG00000154309,DISP1
3392,9606.ENSP00000284503,ENSG00000154328,NEIL2
3393,9606.ENSP00000284509,ENSG00000104043,ATP8B4
3394,9606.ENSP00000284523,ENSG00000154342,WNT3A
3395,9606.ENSP00000284551,ENSG00000154370,TRIM11
3396,9606.ENSP00000284562,ENSG00000182793,GSTA5
3397,9606.ENSP00000284601,ENSG00000154415,PPP1R3A
3398,9606.ENSP00000284629,ENSG00000154438,ASZ1
3399,9606.ENSP00000284637,ENSG00000154447,SH3RF1
3400,9606.ENSP00000284669,ENSG00000239474,KLHL41
3401,9606.ENSP00000284690,ENSG00000089876,DHX32
3402,9606.ENSP00000284694,ENSG00000154493,C10orf90
3403,9606.ENSP00000284719,ENSG00000138430,OLA1
3404,9606.ENSP00000284727,ENSG00000154518,ATP5G3
3405,9606.ENSP00000284770,ENSG00000154553,PDLIM3
3406,9606.ENSP00000284776,ENSG00000154556,SORBS2
3407,9606.ENSP00000284811,ENSG00000154582,ELOC
3408,9606.ENSP00000284818,ENSG00000154589,LY96
3409,9606.ENSP00000284856,ENSG00000154620,TMSB4Y
3410,9606.ENSP00000284878,ENSG00000154639,CXADR
3411,9606.ENSP00000284885,ENSG00000154646,TMPRSS15
3412,9606.ENSP00000284951,ENSG00000101251,SEL1L2
3413,9606.ENSP00000284957,ENSG00000154710,RABGEF1
3414,9606.ENSP00000284981,ENSG00000142192,APP
3415,9606.ENSP00000284984,ENSG00000154734,ADAMTS1
3416,9606.ENSP00000284987,ENSG00000154736,ADAMTS5
3417,9606.ENSP00000284995,ENSG00000154743,TSEN2
3418,9606.ENSP00000285018,ENSG00000154764,WNT7A
3419,9606.ENSP00000285021,ENSG00000154767,XPC
3420,9606.ENSP00000285039,ENSG00000167306,MYO5B
3421,9606.ENSP00000285071,ENSG00000154803,FLCN
3422,9606.ENSP00000285093,ENSG00000167315,ACAA2
3423,9606.ENSP00000285116,ENSG00000154839,SKA1
3424,9606.ENSP00000285199,ENSG00000154914,USP43
3425,9606.ENSP00000285208,ENSG00000154917,RAB6B
3426,9606.ENSP00000285238,ENSG00000108846,ABCC3
3427,9606.ENSP00000285298,ENSG00000239789,MRPS17
3428,9606.ENSP00000285311,ENSG00000155011,DKK2
3429,9606.ENSP00000285379,ENSG00000104267,CA2
3430,9606.ENSP00000285393,ENSG00000147614,ATP6V0D2
3431,9606.ENSP00000285398,ENSG00000163161,ERCC3
3432,9606.ENSP00000285402,ENSG00000155087,ODF1
3433,9606.ENSP00000285407,ENSG00000155090,KLF10
3434,9606.ENSP00000285420,ENSG00000155100,OTUD6B
3435,9606.ENSP00000285518,ENSG00000155189,AGPAT5
3436,9606.ENSP00000285599,ENSG00000013288,MAN2B2
3437,9606.ENSP00000285600,ENSG00000155249,OR4K1
3438,9606.ENSP00000285667,ENSG00000155304,HSPA13
3439,9606.ENSP00000285679,ENSG00000155313,USP25
3440,9606.ENSP00000285735,ENSG00000155366,RHOC
3441,9606.ENSP00000285737,ENSG00000102910,LONP2
3442,9606.ENSP00000285814,ENSG00000155438,NIFK
3443,9606.ENSP00000285848,ENSG00000155463,OXA1L
3444,9606.ENSP00000285850,ENSG00000155465,SLC7A7
3445,9606.ENSP00000285873,ENSG00000082516,GEMIN5
3446,9606.ENSP00000285896,ENSG00000155508,CNOT8
3447,9606.ENSP00000285900,ENSG00000155511,GRIA1
3448,9606.ENSP00000285930,ENSG00000085662,AKR1B1
3449,9606.ENSP00000285949,ENSG00000187553,CYP26C1
3450,9606.ENSP00000285968,ENSG00000155561,NUP205
3451,9606.ENSP00000285979,ENSG00000108242,CYP2C18
3452,9606.ENSP00000286063,ENSG00000128655,PDE11A
3453,9606.ENSP00000286091,ENSG00000155660,PDIA4
3454,9606.ENSP00000286122,ENSG00000172530,BANP
3455,9606.ENSP00000286175,ENSG00000240344,PPIL3
3456,9606.ENSP00000286186,ENSG00000003400,CASP10
3457,9606.ENSP00000286190,ENSG00000155749,ALS2CR12
3458,9606.ENSP00000286201,ENSG00000155760,FZD7
3459,9606.ENSP00000286234,ENSG00000155792,DEPTOR
3460,9606.ENSP00000286298,ENSG00000155850,SLC26A2
3461,9606.ENSP00000286301,ENSG00000182578,CSF1R
3462,9606.ENSP00000286307,ENSG00000155858,LSM11
3463,9606.ENSP00000286317,ENSG00000155868,MED7
3464,9606.ENSP00000286332,,
3465,9606.ENSP00000286355,ENSG00000155897,ADCY8
3466,9606.ENSP00000286364,ENSG00000155903,RASA2
3467,9606.ENSP00000286371,ENSG00000069849,ATP1B3
3468,9606.ENSP00000286380,ENSG00000155918,RAET1L
3469,9606.ENSP00000286398,ENSG00000136824,SMC2
3470,9606.ENSP00000286428,ENSG00000155959,VBP1
3471,9606.ENSP00000286479,ENSG00000156006,NAT2
3472,9606.ENSP00000286523,ENSG00000156030,ELMSAN1
3473,9606.ENSP00000286548,ENSG00000156052,GNAQ
3474,9606.ENSP00000286574,ENSG00000156076,WIF1
3475,9606.ENSP00000286614,ENSG00000156103,MMP16
3476,9606.ENSP00000286621,ENSG00000156110,ADK
3477,9606.ENSP00000286639,ENSG00000156127,BATF
3478,9606.ENSP00000286648,ENSG00000156136,DCK
3479,9606.ENSP00000286657,ENSG00000156140,ADAMTS3
3480,9606.ENSP00000286713,ENSG00000148175,STOM
3481,9606.ENSP00000286758,ENSG00000156234,CXCL13
3482,9606.ENSP00000286788,ENSG00000156261,CCT8
3483,9606.ENSP00000286794,ENSG00000156269,NAA11
3484,9606.ENSP00000286800,ENSG00000156273,BACH1
3485,9606.ENSP00000286808,ENSG00000156282,CLDN17
3486,9606.ENSP00000286809,,
3487,9606.ENSP00000286827,ENSG00000156299,TIAM1
3488,9606.ENSP00000286835,ENSG00000156304,SCAF4
3489,9606.ENSP00000286955,ENSG00000156413,FUT6
3490,9606.ENSP00000287020,ENSG00000156466,GDF6
3491,9606.ENSP00000287022,ENSG00000156467,UQCRB
3492,9606.ENSP00000287038,ENSG00000156482,RPL30
3493,9606.ENSP00000287042,ENSG00000156486,KCNS2
3494,9606.ENSP00000287078,ENSG00000156521,TYSND1
3495,9606.ENSP00000287139,ENSG00000156574,NODAL
3496,9606.ENSP00000287156,ENSG00000156587,UBE2L6
3497,9606.ENSP00000287169,ENSG00000156599,ZDHHC5
3498,9606.ENSP00000287239,ENSG00000156650,KAT6B
3499,9606.ENSP00000287295,ENSG00000156709,AIFM1
3500,9606.ENSP00000287322,ENSG00000156735,BAG4
3501,9606.ENSP00000287380,ENSG00000156787,TBC1D31
3502,9606.ENSP00000287394,ENSG00000156802,ATAD2
3503,9606.ENSP00000287437,ENSG00000156831,NSMCE2
3504,9606.ENSP00000287482,ENSG00000156876,SASS6
3505,9606.ENSP00000287490,ENSG00000156885,COX6A2
3506,9606.ENSP00000287538,ENSG00000156925,ZIC3
3507,9606.ENSP00000287590,ENSG00000156966,B3GNT7
3508,9606.ENSP00000287598,ENSG00000156970,BUB1B
3509,9606.ENSP00000287600,ENSG00000156973,PDE6D
3510,9606.ENSP00000287641,ENSG00000157005,SST
3511,9606.ENSP00000287647,ENSG00000144554,FANCD2
3512,9606.ENSP00000287667,ENSG00000103512,NOMO1
3513,9606.ENSP00000287713,ENSG00000157064,NMNAT2
3514,9606.ENSP00000287727,ENSG00000157077,ZFYVE9
3515,9606.ENSP00000287814,ENSG00000157150,TIMP4
3516,9606.ENSP00000287820,ENSG00000132170,PPARG
3517,9606.ENSP00000287878,ENSG00000106617,PRKAG2
3518,9606.ENSP00000287907,ENSG00000157219,HTR5A
3519,9606.ENSP00000287908,ENSG00000157214,STEAP2
3520,9606.ENSP00000287916,ENSG00000157224,CLDN12
3521,9606.ENSP00000287934,ENSG00000157240,FZD1
3522,9606.ENSP00000287936,ENSG00000113161,HMGCR
3523,9606.ENSP00000287957,ENSG00000157259,GATAD1
3524,9606.ENSP00000287996,ENSG00000127080,IPPK
3525,9606.ENSP00000288014,ENSG00000259431,THTPA
3526,9606.ENSP00000288022,ENSG00000258429,PDF
3527,9606.ENSP00000288050,ENSG00000090857,PDPR
3528,9606.ENSP00000288071,ENSG00000157349,DDX19B
3529,9606.ENSP00000288078,ENSG00000157353,FUK
3530,9606.ENSP00000288098,ENSG00000157368,IL34
3531,9606.ENSP00000288111,ENSG00000157379,DHRS1
3532,9606.ENSP00000288135,ENSG00000157404,KIT
3533,9606.ENSP00000288139,ENSG00000157388,CACNA1D
3534,9606.ENSP00000288199,ENSG00000157450,RNF111
3535,9606.ENSP00000288207,ENSG00000157456,CCNB2
3536,9606.ENSP00000288221,ENSG00000187672,ERC2
3537,9606.ENSP00000288235,ENSG00000157483,MYO1E
3538,9606.ENSP00000288266,ENSG00000157500,APPL1
3539,9606.ENSP00000288309,,
3540,9606.ENSP00000288368,ENSG00000046889,PREX2
3541,9606.ENSP00000288422,ENSG00000157625,TAB3
3542,9606.ENSP00000288490,ENSG00000157680,DGKI
3543,9606.ENSP00000288532,ENSG00000110871,COQ5
3544,9606.ENSP00000288602,ENSG00000157764,BRAF
3545,9606.ENSP00000288666,,
3546,9606.ENSP00000288699,ENSG00000157851,DPYSL5
3547,9606.ENSP00000288774,ENSG00000157911,PEX10
3548,9606.ENSP00000288828,ENSG00000157954,WIPI2
3549,9606.ENSP00000288840,ENSG00000137834,SMAD6
3550,9606.ENSP00000288937,ENSG00000158042,MRPL17
3551,9606.ENSP00000288943,ENSG00000158050,DUSP2
3552,9606.ENSP00000288986,ENSG00000158092,NCK1
3553,9606.ENSP00000288988,ENSG00000158089,GALNT14
3554,9606.ENSP00000289004,ENSG00000158104,HPD
3555,9606.ENSP00000289013,ENSG00000158106,RHPN1
3556,9606.ENSP00000289081,ENSG00000158169,FANCC
3557,9606.ENSP00000289104,ENSG00000158186,MRAS
3558,9606.ENSP00000289119,ENSG00000158201,ABHD3
3559,9606.ENSP00000289153,ENSG00000051382,PIK3CB
3560,9606.ENSP00000289228,ENSG00000115073,ACTR1B
3561,9606.ENSP00000289248,ENSG00000158315,RHBDL2
3562,9606.ENSP00000289316,ENSG00000158373,HIST1H2BD
3563,9606.ENSP00000289352,,
3564,9606.ENSP00000289359,ENSG00000158411,MITD1
3565,9606.ENSP00000289371,ENSG00000158417,EIF5B
3566,9606.ENSP00000289382,ENSG00000158435,CNOT11
3567,9606.ENSP00000289416,ENSG00000005187,ACSM3
3568,9606.ENSP00000289429,ENSG00000158477,CD1A
3569,9606.ENSP00000289431,ENSG00000158480,SPATA2
3570,9606.ENSP00000289451,ENSG00000173285,OR10K1
3571,9606.ENSP00000289473,ENSG00000158517,NCF1
3572,9606.ENSP00000289528,ENSG00000158552,ZFAND2B
3573,9606.ENSP00000289746,ENSG00000129910,CDH15
3574,9606.ENSP00000289749,ENSG00000158747,NBL1
3575,9606.ENSP00000289753,ENSG00000158748,HTR6
3576,9606.ENSP00000289779,ENSG00000270149,AL591806.3
3577,9606.ENSP00000289805,ENSG00000158792,SPATA2L
3578,9606.ENSP00000289865,ENSG00000143258,USP21
3579,9606.ENSP00000289902,ENSG00000158869,FCER1G
3580,9606.ENSP00000289952,ENSG00000104635,SLC39A14
3581,9606.ENSP00000289957,ENSG00000147432,CHRNB3
3582,9606.ENSP00000289968,ENSG00000140750,ARHGAP17
3583,9606.ENSP00000290015,ENSG00000158955,WNT9B
3584,9606.ENSP00000290101,ENSG00000076864,RAP1GAP
3585,9606.ENSP00000290122,ENSG00000142789,CELA3A
3586,9606.ENSP00000290130,ENSG00000159055,MIS18A
3587,9606.ENSP00000290155,ENSG00000159079,C21orf59
3588,9606.ENSP00000290158,ENSG00000108424,KPNB1
3589,9606.ENSP00000290167,ENSG00000162552,WNT4
3590,9606.ENSP00000290200,ENSG00000243646,IL10RB
3591,9606.ENSP00000290208,ENSG00000159111,MRPL10
3592,9606.ENSP00000290219,ENSG00000159128,IFNGR2
3593,9606.ENSP00000290246,ENSG00000062598,ELMO2
3594,9606.ENSP00000290291,ENSG00000060491,OGFR
3595,9606.ENSP00000290295,ENSG00000159184,HOXB13
3596,9606.ENSP00000290299,ENSG00000241837,ATP5O
3597,9606.ENSP00000290310,ENSG00000159197,KCNE2
3598,9606.ENSP00000290341,ENSG00000159217,IGF2BP1
3599,9606.ENSP00000290349,ENSG00000159228,CBR1
3600,9606.ENSP00000290354,ENSG00000159231,CBR3
3601,9606.ENSP00000290374,ENSG00000159248,GJD2
3602,9606.ENSP00000290378,ENSG00000159251,ACTC1
3603,9606.ENSP00000290399,ENSG00000159263,SIM2
3604,9606.ENSP00000290429,ENSG00000100294,MCAT
3605,9606.ENSP00000290472,ENSG00000159337,PLA2G4D
3606,9606.ENSP00000290524,ENSG00000143390,RFX5
3607,9606.ENSP00000290541,ENSG00000159377,PSMB4
3608,9606.ENSP00000290551,ENSG00000159388,BTG2
3609,9606.ENSP00000290573,ENSG00000159399,HK2
3610,9606.ENSP00000290575,,
3611,9606.ENSP00000290597,ENSG00000159423,ALDH4A1
3612,9606.ENSP00000290649,ENSG00000159461,AMFR
3613,9606.ENSP00000290650,ENSG00000159459,UBR1
3614,9606.ENSP00000290663,ENSG00000159479,MED8
3615,9606.ENSP00000290691,ENSG00000159496,RGL4
3616,9606.ENSP00000290759,ENSG00000159556,ISL2
3617,9606.ENSP00000290765,ENSG00000133433,GSTT2B
3618,9606.ENSP00000290810,ENSG00000159593,NAE1
3619,9606.ENSP00000290866,ENSG00000159640,ACE
3620,9606.ENSP00000290894,ENSG00000138606,SHF
3621,9606.ENSP00000290902,ENSG00000159674,SPON2
3622,9606.ENSP00000290913,ENSG00000159685,CHCHD6
3623,9606.ENSP00000290921,ENSG00000159692,CTBP1
3624,9606.ENSP00000290949,ENSG00000159720,ATP6V0D1
3625,9606.ENSP00000290953,ENSG00000159723,AGRP
3626,9606.ENSP00000290974,ENSG00000159733,ZFYVE28
3627,9606.ENSP00000291009,ENSG00000159763,PIP
3628,9606.ENSP00000291231,ENSG00000159961,OR3A3
3629,9606.ENSP00000291232,ENSG00000159958,TNFRSF13C
3630,9606.ENSP00000291281,ENSG00000105287,PRKD2
3631,9606.ENSP00000291294,ENSG00000160013,PTGIR
3632,9606.ENSP00000291295,ENSG00000160014,CALM3
3633,9606.ENSP00000291386,ENSG00000160075,SSU72
3634,9606.ENSP00000291442,ENSG00000160113,NR2F6
3635,9606.ENSP00000291458,ENSG00000160124,CCDC58
3636,9606.ENSP00000291526,ENSG00000160181,TFF2
3637,9606.ENSP00000291527,ENSG00000160182,TFF1
3638,9606.ENSP00000291539,ENSG00000160191,PDE9A
3639,9606.ENSP00000291547,ENSG00000160199,PKNOX1
3640,9606.ENSP00000291552,ENSG00000160201,U2AF1
3641,9606.ENSP00000291554,ENSG00000160202,CRYAA
3642,9606.ENSP00000291560,ENSG00000160207,HSF2BP
3643,9606.ENSP00000291565,ENSG00000160209,PDXK
3644,9606.ENSP00000291568,ENSG00000160213,CSTB
3645,9606.ENSP00000291572,ENSG00000160216,AGPAT3
3646,9606.ENSP00000291574,ENSG00000160218,TRAPPC10
3647,9606.ENSP00000291576,ENSG00000241945,PWP2
3648,9606.ENSP00000291582,ENSG00000160224,AIRE
3649,9606.ENSP00000291670,ENSG00000160282,FTCD
3650,9606.ENSP00000291688,ENSG00000160294,MCM3AP
3651,9606.ENSP00000291700,ENSG00000160307,S100B
3652,9606.ENSP00000291744,ENSG00000160339,FCN2
3653,9606.ENSP00000291839,ENSG00000160408,ST6GALNAC6
3654,9606.ENSP00000291842,ENSG00000160410,SHKBP1
3655,9606.ENSP00000291900,ENSG00000160445,ZER1
3656,9606.ENSP00000291906,ENSG00000160447,PKN3
3657,9606.ENSP00000292035,ENSG00000160563,MED27
3658,9606.ENSP00000292055,,
3659,9606.ENSP00000292079,ENSG00000137731,FXYD2
3660,9606.ENSP00000292123,ENSG00000160633,SAFB
3661,9606.ENSP00000292147,ENSG00000105755,ETHE1
3662,9606.ENSP00000292169,ENSG00000160678,S100A1
3663,9606.ENSP00000292174,ENSG00000160683,CXCR5
3664,9606.ENSP00000292176,ENSG00000160685,ZBTB7B
3665,9606.ENSP00000292180,ENSG00000160688,FLAD1
3666,9606.ENSP00000292199,ENSG00000160703,NLRX1
3667,9606.ENSP00000292211,ENSG00000160714,UBE2Q1
3668,9606.ENSP00000292246,ENSG00000160746,ANO10
3669,9606.ENSP00000292301,ENSG00000121807,CCR2
3670,9606.ENSP00000292303,ENSG00000160791,CCR5
3671,9606.ENSP00000292314,ENSG00000160799,CCDC12
3672,9606.ENSP00000292327,ENSG00000160808,MYL3
3673,9606.ENSP00000292363,ENSG00000070423,RNF126
3674,9606.ENSP00000292377,ENSG00000213420,GPC2
3675,9606.ENSP00000292385,ENSG00000113758,DBN1
3676,9606.ENSP00000292401,ENSG00000160862,AZGP1
3677,9606.ENSP00000292408,ENSG00000160867,FGFR4
3678,9606.ENSP00000292427,ENSG00000160882,CYP11B1
3679,9606.ENSP00000292431,ENSG00000160877,NACC1
3680,9606.ENSP00000292432,ENSG00000160883,HK3
3681,9606.ENSP00000292433,ENSG00000160888,IER2
3682,9606.ENSP00000292450,ENSG00000166529,ZSCAN21
3683,9606.ENSP00000292475,ENSG00000241468,ATP5J2
3684,9606.ENSP00000292476,ENSG00000160917,CPSF4
3685,9606.ENSP00000292513,ENSG00000160951,PTGER1
3686,9606.ENSP00000292524,ENSG00000160959,LRRC14
3687,9606.ENSP00000292539,ENSG00000160972,PPP1R16A
3688,9606.ENSP00000292566,ENSG00000160993,ALKBH4
3689,9606.ENSP00000292596,ENSG00000213316,LTC4S
3690,9606.ENSP00000292599,ENSG00000161021,MAML1
3691,9606.ENSP00000292614,ENSG00000005075,POLR2J
3692,9606.ENSP00000292616,ENSG00000161036,LRWD1
3693,9606.ENSP00000292644,ENSG00000161057,PSMC2
3694,9606.ENSP00000292779,ENSG00000161180,CCDC116
3695,9606.ENSP00000292782,ENSG00000043093,DCUN1D1
3696,9606.ENSP00000292807,ENSG00000161203,AP2M1
3697,9606.ENSP00000292823,ENSG00000161217,PCYT1A
3698,9606.ENSP00000292852,ENSG00000269190,FBXO17
3699,9606.ENSP00000292853,ENSG00000161243,FBXO27
3700,9606.ENSP00000292879,ENSG00000161265,U2AF1L4
3701,9606.ENSP00000292896,ENSG00000213931,HBE1
3702,9606.ENSP00000292928,ENSG00000161298,ZNF382
3703,9606.ENSP00000293190,ENSG00000161509,GRIN2C
3704,9606.ENSP00000293201,,
3705,9606.ENSP00000293217,ENSG00000161533,ACOX1
3706,9606.ENSP00000293218,,
3707,9606.ENSP00000293230,ENSG00000161544,CYGB
3708,9606.ENSP00000293255,ENSG00000105507,CABP5
3709,9606.ENSP00000293272,,
3710,9606.ENSP00000293275,,
3711,9606.ENSP00000293276,,
3712,9606.ENSP00000293280,,
3713,9606.ENSP00000293288,ENSG00000087088,BAX
3714,9606.ENSP00000293308,ENSG00000170421,KRT8
3715,9606.ENSP00000293328,ENSG00000173757,STAT5B
3716,9606.ENSP00000293330,ENSG00000161610,HCRT
3717,9606.ENSP00000293350,ENSG00000161618,ALDH16A1
3718,9606.ENSP00000293362,ENSG00000131467,PSME3
3719,9606.ENSP00000293373,ENSG00000123338,NCKAP1L
3720,9606.ENSP00000293379,ENSG00000161638,ITGA5
3721,9606.ENSP00000293404,ENSG00000161653,NAGS
3722,9606.ENSP00000293406,ENSG00000161654,LSM12
3723,9606.ENSP00000293441,ENSG00000161681,SHANK1
3724,9606.ENSP00000293549,ENSG00000125084,WNT1
3725,9606.ENSP00000293599,ENSG00000161798,AQP5
3726,9606.ENSP00000293662,ENSG00000161835,GRASP
3727,9606.ENSP00000293670,ENSG00000170523,KRT83
3728,9606.ENSP00000293677,ENSG00000161847,RAVER1
3729,9606.ENSP00000293695,ENSG00000161860,SYCE2
3730,9606.ENSP00000293745,ENSG00000170486,KRT72
3731,9606.ENSP00000293756,ENSG00000161896,IP6K3
3732,9606.ENSP00000293761,ENSG00000161905,ALOX15
3733,9606.ENSP00000293777,ENSG00000161920,MED11
3734,9606.ENSP00000293778,ENSG00000161921,CXCL16
3735,9606.ENSP00000293780,ENSG00000108556,CHRNE
3736,9606.ENSP00000293805,ENSG00000161940,BCL6B
3737,9606.ENSP00000293813,,
3738,9606.ENSP00000293829,ENSG00000161958,FGF11
3739,9606.ENSP00000293831,ENSG00000161960,EIF4A1
3740,9606.ENSP00000293842,ENSG00000161970,RPL26
3741,9606.ENSP00000293860,ENSG00000161980,POLR3K
3742,9606.ENSP00000293872,ENSG00000007392,LUC7L
3743,9606.ENSP00000293883,ENSG00000127580,WDR24
3744,9606.ENSP00000293897,ENSG00000162009,SSTR5
3745,9606.ENSP00000293973,ENSG00000162068,NTN3
3746,9606.ENSP00000294008,ENSG00000188827,SLX4
3747,9606.ENSP00000294016,ENSG00000162104,ADCY9
3748,9606.ENSP00000294053,ENSG00000162129,CLPB
3749,9606.ENSP00000294064,ENSG00000162139,NEU3
3750,9606.ENSP00000294066,ENSG00000168067,MAP4K2
3751,9606.ENSP00000294117,ENSG00000162188,GNG3
3752,9606.ENSP00000294119,ENSG00000162191,UBXN1
3753,9606.ENSP00000294129,ENSG00000213672,NCKIPSD
3754,9606.ENSP00000294168,ENSG00000162227,TAF6L
3755,9606.ENSP00000294172,ENSG00000162231,NXF1
3756,9606.ENSP00000294179,ENSG00000162236,STX5
3757,9606.ENSP00000294189,ENSG00000162244,RPL29
3758,9606.ENSP00000294304,ENSG00000162337,LRP5
3759,9606.ENSP00000294312,ENSG00000162344,FGF19
3760,9606.ENSP00000294339,ENSG00000162367,TAL1
3761,9606.ENSP00000294353,ENSG00000162378,ZYG11B
3762,9606.ENSP00000294360,ENSG00000162384,C1orf123
3763,9606.ENSP00000294383,ENSG00000162402,USP24
3764,9606.ENSP00000294409,ENSG00000162419,GMEB1
3765,9606.ENSP00000294507,ENSG00000162511,LAPTM5
3766,9606.ENSP00000294517,ENSG00000142920,AZIN2
3767,9606.ENSP00000294618,ENSG00000130158,DOCK6
3768,9606.ENSP00000294638,ENSG00000162624,LHX8
3769,9606.ENSP00000294702,ENSG00000162676,GFI1
3770,9606.ENSP00000294724,ENSG00000162688,AGL
3771,9606.ENSP00000294728,ENSG00000162692,VCAM1
3772,9606.ENSP00000294740,ENSG00000162702,ZNF281
3773,9606.ENSP00000294753,ENSG00000162714,ZNF496
3774,9606.ENSP00000294785,ENSG00000162736,NCSTN
3775,9606.ENSP00000294800,ENSG00000162747,FCGR3B
3776,9606.ENSP00000294816,ENSG00000162761,LMX1A
3777,9606.ENSP00000294904,ENSG00000153250,RBMS1
3778,9606.ENSP00000294954,ENSG00000138039,LHCGR
3779,9606.ENSP00000294973,ENSG00000162882,HAAO
3780,9606.ENSP00000295006,ENSG00000162909,CAPN2
3781,9606.ENSP00000295025,ENSG00000162924,REL
3782,9606.ENSP00000295030,ENSG00000162928,PEX13
3783,9606.ENSP00000295033,ENSG00000162931,TRIM17
